Jar,Species,Treatment,Day,Replicate,Sample.Day,Community,Species.Richness,Abundance
41,Blepharisma,U3,67,2,1,P.caudatum+Loxocephallus+Blepharisma,3,180
42,P.caudatum,U3,67,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
42,Loxocephallus,U3,67,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
42,Blepharisma,U3,67,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
43,P.caudatum,U1.5,67,1,1,P.caudatum,1,120
44,P.caudatum,U1.5,67,2,1,P.caudatum,1,120
45,P.caudatum,U1.5,67,3,1,P.caudatum,1,180
46,Loxocephallus,U1.5,67,1,1,Loxocephallus,1,0
47,Loxocephallus,U1.5,67,2,1,Loxocephallus,1,0
48,Loxocephallus,U1.5,67,3,1,Loxocephallus,1,0
49,Blepharisma,U1.5,67,1,1,Blepharisma,1,1
50,Blepharisma,U1.5,67,2,1,Blepharisma,1,15
51,Blepharisma,U1.5,67,3,1,Blepharisma,1,2
52,P.caudatum,U1.5,67,1,1,P.caudatum+Loxocephallus,2,60
52,Loxocephallus,U1.5,67,1,1,P.caudatum+Loxocephallus,2,0
53,P.caudatum,U1.5,67,2,1,P.caudatum+Loxocephallus,2,120
53,Loxocephallus,U1.5,67,2,1,P.caudatum+Loxocephallus,2,0
54,P.caudatum,U1.5,67,3,1,P.caudatum+Loxocephallus,2,60
54,Loxocephallus,U1.5,67,3,1,P.caudatum+Loxocephallus,2,0
55,P.caudatum,U1.5,67,1,1,P.caudatum+Blepharisma,2,0
55,Blepharisma,U1.5,67,1,1,P.caudatum+Blepharisma,2,540
56,P.caudatum,U1.5,67,2,1,P.caudatum+Blepharisma,2,0
56,Blepharisma,U1.5,67,2,1,P.caudatum+Blepharisma,2,60
57,P.caudatum,U1.5,67,3,1,P.caudatum+Blepharisma,2,0
57,Blepharisma,U1.5,67,3,1,P.caudatum+Blepharisma,2,300
58,Blepharisma,U1.5,67,1,1,Blepharisma+Loxocephallus,2,3
58,Loxocephallus,U1.5,67,1,1,Blepharisma+Loxocephallus,2,0
59,Blepharisma,U1.5,67,2,1,Blepharisma+Loxocephallus,2,10
59,Loxocephallus,U1.5,67,2,1,Blepharisma+Loxocephallus,2,0
60,Blepharisma,U1.5,67,3,1,Blepharisma+Loxocephallus,2,NA
60,Loxocephallus,U1.5,67,3,1,Blepharisma+Loxocephallus,2,NA
61,P.caudatum,U1.5,67,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
61,Loxocephallus,U1.5,67,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
61,Blepharisma,U1.5,67,1,1,P.caudatum+Loxocephallus+Blepharisma,3,360
62,P.caudatum,U1.5,67,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
62,Loxocephallus,U1.5,67,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
62,Blepharisma,U1.5,67,2,1,P.caudatum+Loxocephallus+Blepharisma,3,180
63,P.caudatum,U1.5,67,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
63,Loxocephallus,U1.5,67,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
63,Blepharisma,U1.5,67,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
64,P.caudatum,U0.75,67,1,1,P.caudatum,1,60
65,P.caudatum,U0.75,67,2,1,P.caudatum,1,60
66,P.caudatum,U0.75,67,3,1,P.caudatum,1,30
67,Loxocephallus,U0.75,67,1,1,Loxocephallus,1,0
68,Loxocephallus,U0.75,67,2,1,Loxocephallus,1,NA
69,Loxocephallus,U0.75,67,3,1,Loxocephallus,1,0
70,Blepharisma,U0.75,67,1,1,Blepharisma,1,60
71,Blepharisma,U0.75,67,2,1,Blepharisma,1,240
72,Blepharisma,U0.75,67,3,1,Blepharisma,1,1
73,P.caudatum,U0.75,67,1,1,P.caudatum+Loxocephallus,2,60
73,Loxocephallus,U0.75,67,1,1,P.caudatum+Loxocephallus,2,0
74,P.caudatum,U0.75,67,2,1,P.caudatum+Loxocephallus,2,180
74,Loxocephallus,U0.75,67,2,1,P.caudatum+Loxocephallus,2,0
75,P.caudatum,U0.75,67,3,1,P.caudatum+Loxocephallus,2,1
75,Loxocephallus,U0.75,67,3,1,P.caudatum+Loxocephallus,2,0
76,P.caudatum,U0.75,67,1,1,P.caudatum+Blepharisma,2,0
76,Blepharisma,U0.75,67,1,1,P.caudatum+Blepharisma,2,300
77,P.caudatum,U0.75,67,2,1,P.caudatum+Blepharisma,2,0
77,Blepharisma,U0.75,67,2,1,P.caudatum+Blepharisma,2,60
78,P.caudatum,U0.75,67,3,1,P.caudatum+Blepharisma,2,0
78,Blepharisma,U0.75,67,3,1,P.caudatum+Blepharisma,2,60
79,Blepharisma,U0.75,67,1,1,Blepharisma+Loxocephallus,2,120
79,Loxocephallus,U0.75,67,1,1,Blepharisma+Loxocephallus,2,0
80,Blepharisma,U0.75,67,2,1,Blepharisma+Loxocephallus,2,120
80,Loxocephallus,U0.75,67,2,1,Blepharisma+Loxocephallus,2,0
81,Blepharisma,U0.75,67,3,1,Blepharisma+Loxocephallus,2,60
81,Loxocephallus,U0.75,67,3,1,Blepharisma+Loxocephallus,2,0
82,P.caudatum,U0.75,67,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
82,Loxocephallus,U0.75,67,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
82,Blepharisma,U0.75,67,1,1,P.caudatum+Loxocephallus+Blepharisma,3,120
83,P.caudatum,U0.75,67,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
83,Loxocephallus,U0.75,67,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
83,Blepharisma,U0.75,67,2,1,P.caudatum+Loxocephallus+Blepharisma,3,360
84,P.caudatum,U0.75,67,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
84,Loxocephallus,U0.75,67,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
84,Blepharisma,U0.75,67,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
85,P.caudatum,U0.5,67,1,1,P.caudatum,1,180
86,P.caudatum,U0.5,67,2,1,P.caudatum,1,300
87,P.caudatum,U0.5,67,3,1,P.caudatum,1,120
88,Loxocephallus,U0.5,67,1,1,Loxocephallus,1,0
89,Loxocephallus,U0.5,67,2,1,Loxocephallus,1,0
90,Loxocephallus,U0.5,67,3,1,Loxocephallus,1,0
91,Blepharisma,U0.5,67,1,1,Blepharisma,1,60
92,Blepharisma,U0.5,67,2,1,Blepharisma,1,480
93,Blepharisma,U0.5,67,3,1,Blepharisma,1,180
94,P.caudatum,U0.5,67,1,1,P.caudatum+Loxocephallus,2,60
94,Loxocephallus,U0.5,67,1,1,P.caudatum+Loxocephallus,2,0
95,P.caudatum,U0.5,67,2,1,P.caudatum+Loxocephallus,2,120
95,Loxocephallus,U0.5,67,2,1,P.caudatum+Loxocephallus,2,0
96,P.caudatum,U0.5,67,3,1,P.caudatum+Loxocephallus,2,120
96,Loxocephallus,U0.5,67,3,1,P.caudatum+Loxocephallus,2,0
97,P.caudatum,U0.5,67,1,1,P.caudatum+Blepharisma,2,0
97,Blepharisma,U0.5,67,1,1,P.caudatum+Blepharisma,2,180
98,P.caudatum,U0.5,67,2,1,P.caudatum+Blepharisma,2,60
98,Blepharisma,U0.5,67,2,1,P.caudatum+Blepharisma,2,180
99,P.caudatum,U0.5,67,3,1,P.caudatum+Blepharisma,2,2
99,Blepharisma,U0.5,67,3,1,P.caudatum+Blepharisma,2,300
100,Blepharisma,U0.5,67,1,1,Blepharisma+Loxocephallus,2,120
100,Loxocephallus,U0.5,67,1,1,Blepharisma+Loxocephallus,2,0
101,Blepharisma,U0.5,67,2,1,Blepharisma+Loxocephallus,2,120
101,Loxocephallus,U0.5,67,2,1,Blepharisma+Loxocephallus,2,0
102,Blepharisma,U0.5,67,3,1,Blepharisma+Loxocephallus,2,120
102,Loxocephallus,U0.5,67,3,1,Blepharisma+Loxocephallus,2,0
103,P.caudatum,U0.5,67,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
103,Loxocephallus,U0.5,67,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
103,Blepharisma,U0.5,67,1,1,P.caudatum+Loxocephallus+Blepharisma,3,300
104,P.caudatum,U0.5,67,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
104,Loxocephallus,U0.5,67,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
104,Blepharisma,U0.5,67,2,1,P.caudatum+Loxocephallus+Blepharisma,3,240
105,P.caudatum,U0.5,67,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
105,Loxocephallus,U0.5,67,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
105,Blepharisma,U0.5,67,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
1,P.caudatum,S,70,1,1,P.caudatum,1,300
2,P.caudatum,S,70,2,1,P.caudatum,1,60
3,P.caudatum,S,70,3,1,P.caudatum,1,120
4,Loxocephallus,S,70,1,1,Loxocephallus,1,0
5,Loxocephallus,S,70,2,1,Loxocephallus,1,0
6,Loxocephallus,S,70,3,1,Loxocephallus,1,0
7,Blepharisma,S,70,1,1,Blepharisma,1,240
8,Blepharisma,S,70,2,1,Blepharisma,1,180
9,Blepharisma,S,70,3,1,Blepharisma,1,180
10,P.caudatum,S,70,1,1,P.caudatum+Loxocephallus,2,120
10,Loxocephallus,S,70,1,1,P.caudatum+Loxocephallus,2,0
11,P.caudatum,S,70,2,1,P.caudatum+Loxocephallus,2,120
11,Loxocephallus,S,70,2,1,P.caudatum+Loxocephallus,2,0
12,P.caudatum,S,70,3,1,P.caudatum+Loxocephallus,2,60
12,Loxocephallus,S,70,3,1,P.caudatum+Loxocephallus,2,0
13,P.caudatum,S,70,1,1,P.caudatum+Blepharisma,2,60
13,Blepharisma,S,70,1,1,P.caudatum+Blepharisma,2,60
14,P.caudatum,S,70,2,1,P.caudatum+Blepharisma,2,3
14,Blepharisma,S,70,2,1,P.caudatum+Blepharisma,2,23
15,P.caudatum,S,70,3,1,P.caudatum+Blepharisma,2,1
15,Blepharisma,S,70,3,1,P.caudatum+Blepharisma,2,300
16,Blepharisma,S,70,1,1,Blepharisma+Loxocephallus,2,120
16,Loxocephallus,S,70,1,1,Blepharisma+Loxocephallus,2,0
17,Blepharisma,S,70,2,1,Blepharisma+Loxocephallus,2,120
17,Loxocephallus,S,70,2,1,Blepharisma+Loxocephallus,2,0
18,Blepharisma,S,70,3,1,Blepharisma+Loxocephallus,2,360
18,Loxocephallus,S,70,3,1,Blepharisma+Loxocephallus,2,0
19,P.caudatum,S,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,60
19,Loxocephallus,S,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
19,Blepharisma,S,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,120
20,P.caudatum,S,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,1
20,Loxocephallus,S,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
20,Blepharisma,S,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,360
21,P.caudatum,S,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
21,Loxocephallus,S,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
21,Blepharisma,S,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
22,P.caudatum,U3,70,1,1,P.caudatum,1,120
23,P.caudatum,U3,70,2,1,P.caudatum,1,60
24,P.caudatum,U3,70,3,1,P.caudatum,1,60
25,Loxocephallus,U3,70,1,1,Loxocephallus,1,NA
26,Loxocephallus,U3,70,2,1,Loxocephallus,1,0
27,Loxocephallus,U3,70,3,1,Loxocephallus,1,0
28,Blepharisma,U3,70,1,1,Blepharisma,1,1
29,Blepharisma,U3,70,2,1,Blepharisma,1,2
30,Blepharisma,U3,70,3,1,Blepharisma,1,1
31,P.caudatum,U3,70,1,1,P.caudatum+Loxocephallus,2,60
31,Loxocephallus,U3,70,1,1,P.caudatum+Loxocephallus,2,0
32,P.caudatum,U3,70,2,1,P.caudatum+Loxocephallus,2,60
32,Loxocephallus,U3,70,2,1,P.caudatum+Loxocephallus,2,0
33,P.caudatum,U3,70,3,1,P.caudatum+Loxocephallus,2,2
33,Loxocephallus,U3,70,3,1,P.caudatum+Loxocephallus,2,0
34,P.caudatum,U3,70,1,1,P.caudatum+Blepharisma,2,0
34,Blepharisma,U3,70,1,1,P.caudatum+Blepharisma,2,120
35,P.caudatum,U3,70,2,1,P.caudatum+Blepharisma,2,0
35,Blepharisma,U3,70,2,1,P.caudatum+Blepharisma,2,240
36,P.caudatum,U3,70,3,1,P.caudatum+Blepharisma,2,0
36,Blepharisma,U3,70,3,1,P.caudatum+Blepharisma,2,18
37,Blepharisma,U3,70,1,1,Blepharisma+Loxocephallus,2,1
37,Loxocephallus,U3,70,1,1,Blepharisma+Loxocephallus,2,0
38,Blepharisma,U3,70,2,1,Blepharisma+Loxocephallus,2,2
38,Loxocephallus,U3,70,2,1,Blepharisma+Loxocephallus,2,0
39,Blepharisma,U3,70,3,1,Blepharisma+Loxocephallus,2,NA
39,Loxocephallus,U3,70,3,1,Blepharisma+Loxocephallus,2,NA
40,P.caudatum,U3,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
40,Loxocephallus,U3,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
40,Blepharisma,U3,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,180
41,P.caudatum,U3,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
41,Loxocephallus,U3,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
41,Blepharisma,U3,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,120
42,P.caudatum,U3,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
42,Loxocephallus,U3,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
42,Blepharisma,U3,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
43,P.caudatum,U1.5,70,1,1,P.caudatum,1,120
44,P.caudatum,U1.5,70,2,1,P.caudatum,1,240
45,P.caudatum,U1.5,70,3,1,P.caudatum,1,240
46,Loxocephallus,U1.5,70,1,1,Loxocephallus,1,0
47,Loxocephallus,U1.5,70,2,1,Loxocephallus,1,0
48,Loxocephallus,U1.5,70,3,1,Loxocephallus,1,0
49,Blepharisma,U1.5,70,1,1,Blepharisma,1,1
50,Blepharisma,U1.5,70,2,1,Blepharisma,1,60
51,Blepharisma,U1.5,70,3,1,Blepharisma,1,1
52,P.caudatum,U1.5,70,1,1,P.caudatum+Loxocephallus,2,60
52,Loxocephallus,U1.5,70,1,1,P.caudatum+Loxocephallus,2,0
53,P.caudatum,U1.5,70,2,1,P.caudatum+Loxocephallus,2,60
53,Loxocephallus,U1.5,70,2,1,P.caudatum+Loxocephallus,2,0
54,P.caudatum,U1.5,70,3,1,P.caudatum+Loxocephallus,2,60
54,Loxocephallus,U1.5,70,3,1,P.caudatum+Loxocephallus,2,0
55,P.caudatum,U1.5,70,1,1,P.caudatum+Blepharisma,2,0
55,Blepharisma,U1.5,70,1,1,P.caudatum+Blepharisma,2,30
56,P.caudatum,U1.5,70,2,1,P.caudatum+Blepharisma,2,0
56,Blepharisma,U1.5,70,2,1,P.caudatum+Blepharisma,2,60
57,P.caudatum,U1.5,70,3,1,P.caudatum+Blepharisma,2,0
57,Blepharisma,U1.5,70,3,1,P.caudatum+Blepharisma,2,120
58,Blepharisma,U1.5,70,1,1,Blepharisma+Loxocephallus,2,2
58,Loxocephallus,U1.5,70,1,1,Blepharisma+Loxocephallus,2,0
59,Blepharisma,U1.5,70,2,1,Blepharisma+Loxocephallus,2,1
59,Loxocephallus,U1.5,70,2,1,Blepharisma+Loxocephallus,2,0
60,Blepharisma,U1.5,70,3,1,Blepharisma+Loxocephallus,2,NA
60,Loxocephallus,U1.5,70,3,1,Blepharisma+Loxocephallus,2,NA
61,P.caudatum,U1.5,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
61,Loxocephallus,U1.5,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
61,Blepharisma,U1.5,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,180
62,P.caudatum,U1.5,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
62,Loxocephallus,U1.5,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
62,Blepharisma,U1.5,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,180
63,P.caudatum,U1.5,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
63,Loxocephallus,U1.5,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
63,Blepharisma,U1.5,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
64,P.caudatum,U0.75,70,1,1,P.caudatum,1,240
65,P.caudatum,U0.75,70,2,1,P.caudatum,1,60
66,P.caudatum,U0.75,70,3,1,P.caudatum,1,120
67,Loxocephallus,U0.75,70,1,1,Loxocephallus,1,0
68,Loxocephallus,U0.75,70,2,1,Loxocephallus,1,NA
69,Loxocephallus,U0.75,70,3,1,Loxocephallus,1,0
70,Blepharisma,U0.75,70,1,1,Blepharisma,1,60
71,Blepharisma,U0.75,70,2,1,Blepharisma,1,120
72,Blepharisma,U0.75,70,3,1,Blepharisma,1,0
73,P.caudatum,U0.75,70,1,1,P.caudatum+Loxocephallus,2,180
73,Loxocephallus,U0.75,70,1,1,P.caudatum+Loxocephallus,2,0
74,P.caudatum,U0.75,70,2,1,P.caudatum+Loxocephallus,2,120
74,Loxocephallus,U0.75,70,2,1,P.caudatum+Loxocephallus,2,0
75,P.caudatum,U0.75,70,3,1,P.caudatum+Loxocephallus,2,1
75,Loxocephallus,U0.75,70,3,1,P.caudatum+Loxocephallus,2,0
76,P.caudatum,U0.75,70,1,1,P.caudatum+Blepharisma,2,0
76,Blepharisma,U0.75,70,1,1,P.caudatum+Blepharisma,2,60
77,P.caudatum,U0.75,70,2,1,P.caudatum+Blepharisma,2,0
77,Blepharisma,U0.75,70,2,1,P.caudatum+Blepharisma,2,60
78,P.caudatum,U0.75,70,3,1,P.caudatum+Blepharisma,2,0
78,Blepharisma,U0.75,70,3,1,P.caudatum+Blepharisma,2,30
79,Blepharisma,U0.75,70,1,1,Blepharisma+Loxocephallus,2,60
79,Loxocephallus,U0.75,70,1,1,Blepharisma+Loxocephallus,2,0
80,Blepharisma,U0.75,70,2,1,Blepharisma+Loxocephallus,2,180
80,Loxocephallus,U0.75,70,2,1,Blepharisma+Loxocephallus,2,0
81,Blepharisma,U0.75,70,3,1,Blepharisma+Loxocephallus,2,120
81,Loxocephallus,U0.75,70,3,1,Blepharisma+Loxocephallus,2,0
82,P.caudatum,U0.75,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
82,Loxocephallus,U0.75,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
82,Blepharisma,U0.75,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,180
83,P.caudatum,U0.75,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
83,Loxocephallus,U0.75,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
83,Blepharisma,U0.75,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,300
84,P.caudatum,U0.75,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
84,Loxocephallus,U0.75,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
84,Blepharisma,U0.75,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
85,P.caudatum,U0.5,70,1,1,P.caudatum,1,180
86,P.caudatum,U0.5,70,2,1,P.caudatum,1,120
87,P.caudatum,U0.5,70,3,1,P.caudatum,1,120
88,Loxocephallus,U0.5,70,1,1,Loxocephallus,1,0
89,Loxocephallus,U0.5,70,2,1,Loxocephallus,1,0
90,Loxocephallus,U0.5,70,3,1,Loxocephallus,1,0
91,Blepharisma,U0.5,70,1,1,Blepharisma,1,60
92,Blepharisma,U0.5,70,2,1,Blepharisma,1,360
93,Blepharisma,U0.5,70,3,1,Blepharisma,1,120
94,P.caudatum,U0.5,70,1,1,P.caudatum+Loxocephallus,2,60
94,Loxocephallus,U0.5,70,1,1,P.caudatum+Loxocephallus,2,0
95,P.caudatum,U0.5,70,2,1,P.caudatum+Loxocephallus,2,180
95,Loxocephallus,U0.5,70,2,1,P.caudatum+Loxocephallus,2,0
96,P.caudatum,U0.5,70,3,1,P.caudatum+Loxocephallus,2,60
96,Loxocephallus,U0.5,70,3,1,P.caudatum+Loxocephallus,2,0
97,P.caudatum,U0.5,70,1,1,P.caudatum+Blepharisma,2,0
97,Blepharisma,U0.5,70,1,1,P.caudatum+Blepharisma,2,20
98,P.caudatum,U0.5,70,2,1,P.caudatum+Blepharisma,2,2
98,Blepharisma,U0.5,70,2,1,P.caudatum+Blepharisma,2,120
99,P.caudatum,U0.5,70,3,1,P.caudatum+Blepharisma,2,0
99,Blepharisma,U0.5,70,3,1,P.caudatum+Blepharisma,2,120
100,Blepharisma,U0.5,70,1,1,Blepharisma+Loxocephallus,2,60
100,Loxocephallus,U0.5,70,1,1,Blepharisma+Loxocephallus,2,0
101,Blepharisma,U0.5,70,2,1,Blepharisma+Loxocephallus,2,180
101,Loxocephallus,U0.5,70,2,1,Blepharisma+Loxocephallus,2,0
102,Blepharisma,U0.5,70,3,1,Blepharisma+Loxocephallus,2,120
102,Loxocephallus,U0.5,70,3,1,Blepharisma+Loxocephallus,2,0
103,P.caudatum,U0.5,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
103,Loxocephallus,U0.5,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,0
103,Blepharisma,U0.5,70,1,1,P.caudatum+Loxocephallus+Blepharisma,3,360
104,P.caudatum,U0.5,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
104,Loxocephallus,U0.5,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,0
104,Blepharisma,U0.5,70,2,1,P.caudatum+Loxocephallus+Blepharisma,3,180
105,P.caudatum,U0.5,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
105,Loxocephallus,U0.5,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
105,Blepharisma,U0.5,70,3,1,P.caudatum+Loxocephallus+Blepharisma,3,NA
106,P.caudatum,D3,0,1,2,P.caudatum,1,2199
107,P.caudatum,D3,0,2,2,P.caudatum,1,2199
108,P.caudatum,D3,0,3,2,P.caudatum,1,2199
109,Loxocephallus,D3,0,1,2,Loxocephallus,1,69
110,Loxocephallus,D3,0,2,2,Loxocephallus,1,69
111,Loxocephallus,D3,0,3,2,Loxocephallus,1,69
112,Blepharisma,D3,0,1,2,Blepharisma,1,274.8
113,Blepharisma,D3,0,2,2,Blepharisma,1,274.8
114,Blepharisma,D3,0,3,2,Blepharisma,1,274.8
115,Loxocephallus,D3,0,1,2,P.caudatum+Loxocephallus,2,NA
115,P.caudatum,D3,0,1,2,P.caudatum+Loxocephallus,2,NA
116,Loxocephallus,D3,0,2,2,P.caudatum+Loxocephallus,2,NA
116,P.caudatum,D3,0,2,2,P.caudatum+Loxocephallus,2,NA
117,Loxocephallus,D3,0,3,2,P.caudatum+Loxocephallus,2,NA
117,P.caudatum,D3,0,3,2,P.caudatum+Loxocephallus,2,NA
118,Blepharisma,D3,0,1,2,P.caudatum+Blepharisma,2,137.4
118,P.caudatum,D3,0,1,2,P.caudatum+Blepharisma,2,1099.5
119,Blepharisma,D3,0,2,2,P.caudatum+Blepharisma,2,137.4
119,P.caudatum,D3,0,2,2,P.caudatum+Blepharisma,2,1099.5
120,Blepharisma,D3,0,3,2,P.caudatum+Blepharisma,2,137.4
120,P.caudatum,D3,0,3,2,P.caudatum+Blepharisma,2,1099.5
121,Blepharisma,D3,0,1,2,Blepharisma+Loxocephallus,2,137.4
121,Loxocephallus,D3,0,1,2,Blepharisma+Loxocephallus,2,34.5
122,Blepharisma,D3,0,2,2,Blepharisma+Loxocephallus,2,137.4
122,Loxocephallus,D3,0,2,2,Blepharisma+Loxocephallus,2,34.5
123,Blepharisma,D3,0,3,2,Blepharisma+Loxocephallus,2,137.4
123,Loxocephallus,D3,0,3,2,Blepharisma+Loxocephallus,2,34.5
124,Blepharisma,D3,0,1,2,P.caudatum+Loxocephallus+Blepharisma,3,91.59999999
124,Loxocephallus,D3,0,1,2,P.caudatum+Loxocephallus+Blepharisma,3,23.00000001
124,P.caudatum,D3,0,1,2,P.caudatum+Loxocephallus+Blepharisma,3,732.9999999
125,Blepharisma,D3,0,2,2,P.caudatum+Loxocephallus+Blepharisma,3,91.59999999
125,Loxocephallus,D3,0,2,2,P.caudatum+Loxocephallus+Blepharisma,3,23.00000001
125,P.caudatum,D3,0,2,2,P.caudatum+Loxocephallus+Blepharisma,3,732.9999999
126,Blepharisma,D3,0,3,2,P.caudatum+Loxocephallus+Blepharisma,3,91.59999999
126,Loxocephallus,D3,0,3,2,P.caudatum+Loxocephallus+Blepharisma,3,23.00000001
126,P.caudatum,D3,0,3,2,P.caudatum+Loxocephallus+Blepharisma,3,732.9999999
127,P.caudatum,D1.5,0,1,2,P.caudatum,1,2199
128,P.caudatum,D1.5,0,2,2,P.caudatum,1,2199
129,P.caudatum,D1.5,0,3,2,P.caudatum,1,2199
130,Loxocephallus,D1.5,0,1,2,Loxocephallus,1,69
131,Loxocephallus,D1.5,0,2,2,Loxocephallus,1,69
132,Loxocephallus,D1.5,0,3,2,Loxocephallus,1,69
133,Blepharisma,D1.5,0,1,2,Blepharisma,1,274.8
134,Blepharisma,D1.5,0,2,2,Blepharisma,1,274.8
135,Blepharisma,D1.5,0,3,2,Blepharisma,1,274.8
136,Loxocephallus,D1.5,0,1,2,P.caudatum+Loxocephallus,2,NA
136,P.caudatum,D1.5,0,1,2,P.caudatum+Loxocephallus,2,NA
137,Loxocephallus,D1.5,0,2,2,P.caudatum+Loxocephallus,2,NA
137,P.caudatum,D1.5,0,2,2,P.caudatum+Loxocephallus,2,NA
138,Loxocephallus,D1.5,0,3,2,P.caudatum+Loxocephallus,2,NA
138,P.caudatum,D1.5,0,3,2,P.caudatum+Loxocephallus,2,NA
139,Blepharisma,D1.5,0,1,2,P.caudatum+Blepharisma,2,137.4
139,P.caudatum,D1.5,0,1,2,P.caudatum+Blepharisma,2,1099.5
140,Blepharisma,D1.5,0,2,2,P.caudatum+Blepharisma,2,137.4
140,P.caudatum,D1.5,0,2,2,P.caudatum+Blepharisma,2,1099.5
141,Blepharisma,D1.5,0,3,2,P.caudatum+Blepharisma,2,137.4
141,P.caudatum,D1.5,0,3,2,P.caudatum+Blepharisma,2,1099.5
142,Blepharisma,D1.5,0,1,2,Blepharisma+Loxocephallus,2,137.4
142,Loxocephallus,D1.5,0,1,2,Blepharisma+Loxocephallus,2,34.5
143,Blepharisma,D1.5,0,2,2,Blepharisma+Loxocephallus,2,137.4
143,Loxocephallus,D1.5,0,2,2,Blepharisma+Loxocephallus,2,34.5
144,Blepharisma,D1.5,0,3,2,Blepharisma+Loxocephallus,2,137.4
144,Loxocephallus,D1.5,0,3,2,Blepharisma+Loxocephallus,2,34.5
145,Blepharisma,D1.5,0,1,2,P.caudatum+Loxocephallus+Blepharisma,3,91.59999999
145,Loxocephallus,D1.5,0,1,2,P.caudatum+Loxocephallus+Blepharisma,3,23.00000001
145,P.caudatum,D1.5,0,1,2,P.caudatum+Loxocephallus+Blepharisma,3,732.9999999
146,Blepharisma,D1.5,0,2,2,P.caudatum+Loxocephallus+Blepharisma,3,91.59999999
146,Loxocephallus,D1.5,0,2,2,P.caudatum+Loxocephallus+Blepharisma,3,23.00000001
