Temperature,Species,Replicate,Date,Observer,Density
20,spirostomum,2,25/01/2022,Ellie,0.028
20,spirostomum,3,25/01/2022,Ellie,0.024
20,spirostomum,4,25/01/2022,Ellie,0.022
10,blepharisma,1,25/01/2022,Ellie,0.004
10,blepharisma,2,25/01/2022,Ellie,0.001
10,blepharisma,3,25/01/2022,Ellie,0.003
10,blepharisma,4,25/01/2022,Ellie,0.006
10,colpidium,1,25/01/2022,Ellie,0.4
10,colpidium,2,25/01/2022,Ellie,0.6
10,colpidium,3,25/01/2022,Ellie,0.45
10,colpidium,4,25/01/2022,Ellie,0.15
10,lepadella,1,25/01/2022,Ellie,0.006
10,lepadella,2,25/01/2022,Ellie,0.009
10,lepadella,3,25/01/2022,Ellie,0.004
10,lepadella,4,25/01/2022,Ellie,0.004
10,p_aurelia,1,25/01/2022,Ellie,0.003
10,p_aurelia,2,25/01/2022,Ellie,0.002
10,p_aurelia,3,25/01/2022,Ellie,0.001
10,p_aurelia,4,25/01/2022,Ellie,0.001
10,p_caudatum,1,25/01/2022,Ellie,0.01
10,p_caudatum,2,25/01/2022,Ellie,0.022
10,p_caudatum,3,25/01/2022,Ellie,0.008
10,p_caudatum,4,25/01/2022,Ellie,0.01
10,philodina,1,25/01/2022,Ellie,0.004
10,philodina,2,25/01/2022,Ellie,0.003
10,philodina,3,25/01/2022,Ellie,0.002
10,philodina,4,25/01/2022,Ellie,0.003
10,spirostomum,1,25/01/2022,Ellie,0.00016
10,spirostomum,2,25/01/2022,Ellie,0.00024
10,spirostomum,4,25/01/2022,Ellie,0.00044
32.5,blepharisma,1,26/01/2022,Ellie,0.09
32.5,blepharisma,2,26/01/2022,Ellie,0.08
32.5,blepharisma,3,26/01/2022,Ellie,0.1
32.5,blepharisma,4,26/01/2022,Ellie,0.085
32.5,p_aurelia,1,26/01/2022,Ellie,0.02
32.5,p_aurelia,2,26/01/2022,Ellie,0.04
32.5,philodina,1,26/01/2022,Ellie,0.105
32.5,philodina,2,26/01/2022,Ellie,0.06
32.5,philodina,3,26/01/2022,Ellie,0.07
32.5,philodina,4,26/01/2022,Ellie,0.09
20,spirostomum,1,26/01/2022,Ellie,0.008
20,spirostomum,2,26/01/2022,Ellie,0.036
20,spirostomum,3,26/01/2022,Ellie,0.048
20,spirostomum,4,26/01/2022,Ellie,0.004
10,blepharisma,1,26/01/2022,Ellie,0.005
10,blepharisma,2,26/01/2022,Ellie,0.003
10,blepharisma,3,26/01/2022,Ellie,0.003
10,blepharisma,4,26/01/2022,Ellie,0.003
10,colpidium,1,26/01/2022,Ellie,0.6
10,colpidium,2,26/01/2022,Ellie,0.35
10,colpidium,3,26/01/2022,Ellie,0.35
10,colpidium,4,26/01/2022,Ellie,0.5
10,lepadella,1,26/01/2022,Ellie,0.013
10,lepadella,2,26/01/2022,Ellie,0.005
10,lepadella,3,26/01/2022,Ellie,0.002
10,lepadella,4,26/01/2022,Ellie,0.007
10,p_aurelia,1,26/01/2022,Ellie,0.002
10,p_aurelia,2,26/01/2022,Ellie,0.000666667
10,p_aurelia,3,26/01/2022,Ellie,0.001
10,p_aurelia,4,26/01/2022,Ellie,0.000666667
10,p_caudatum,1,26/01/2022,Ellie,0.02
10,p_caudatum,2,26/01/2022,Ellie,0.016
10,p_caudatum,3,26/01/2022,Ellie,0.022
10,p_caudatum,4,26/01/2022,Ellie,0.012
10,philodina,1,26/01/2022,Ellie,0.002
10,philodina,2,26/01/2022,Ellie,0.004
10,philodina,3,26/01/2022,Ellie,0.0015
10,philodina,4,26/01/2022,Ellie,0.004
10,spirostomum,1,26/01/2022,Ellie,0.0004
10,spirostomum,2,26/01/2022,Ellie,0.00024
10,spirostomum,4,26/01/2022,Ellie,0.00052
10,blepharisma,1,27/01/2022,Ellie,0.003
10,blepharisma,2,27/01/2022,Ellie,0.002
10,blepharisma,3,27/01/2022,Ellie,0.002
10,blepharisma,4,27/01/2022,Ellie,0.003
10,lepadella,1,27/01/2022,Ellie,0.005
10,lepadella,2,27/01/2022,Ellie,0.005
10,lepadella,3,27/01/2022,Ellie,0.005
10,lepadella,4,27/01/2022,Ellie,0.003
10,p_aurelia,1,27/01/2022,Ellie,0.002
10,p_aurelia,2,27/01/2022,Ellie,0.001
10,p_aurelia,3,27/01/2022,Ellie,0.0005
10,p_aurelia,4,27/01/2022,Ellie,0.001
10,p_caudatum,1,27/01/2022,Ellie,0.03
10,p_caudatum,2,27/01/2022,Ellie,0.022
10,p_caudatum,3,27/01/2022,Ellie,0.022
10,p_caudatum,4,27/01/2022,Ellie,0.034
10,philodina,1,27/01/2022,Ellie,0.002
10,philodina,2,27/01/2022,Ellie,0.001
10,philodina,3,27/01/2022,Ellie,0.003
10,philodina,4,27/01/2022,Ellie,0.002
10,spirostomum,1,27/01/2022,Ellie,0.00032
10,spirostomum,2,27/01/2022,Ellie,0.0002
10,spirostomum,4,27/01/2022,Ellie,0.00032
10,blepharisma,1,28/01/2022,Ellie,0.002
10,blepharisma,2,28/01/2022,Ellie,0.003
10,blepharisma,3,28/01/2022,Ellie,0.006
10,blepharisma,4,28/01/2022,Ellie,0.008
10,lepadella,1,28/01/2022,Ellie,0.003
10,lepadella,2,28/01/2022,Ellie,0.005
10,lepadella,3,28/01/2022,Ellie,0.007
10,lepadella,4,28/01/2022,Ellie,0.011
10,p_aurelia,1,28/01/2022,Ellie,0.001
10,p_aurelia,2,28/01/2022,Ellie,0.002
10,p_aurelia,3,28/01/2022,Ellie,0.001
10,p_aurelia,4,28/01/2022,Ellie,0.001
10,p_caudatum,1,28/01/2022,Ellie,0.025
10,p_caudatum,2,28/01/2022,Ellie,0.025
10,p_caudatum,3,28/01/2022,Ellie,0.045
10,p_caudatum,4,28/01/2022,Ellie,0.02
10,philodina,1,28/01/2022,Ellie,0.003
10,philodina,2,28/01/2022,Ellie,0.001
10,philodina,3,28/01/2022,Ellie,0.003
10,philodina,4,28/01/2022,Ellie,0.002
10,spirostomum,1,28/01/2022,Ellie,0.0002
10,spirostomum,2,28/01/2022,Ellie,0.00028
10,spirostomum,4,28/01/2022,Ellie,0.00024
10,blepharisma,1,31/01/2022,Ellie,0.001
10,blepharisma,2,31/01/2022,Ellie,0.001
10,blepharisma,3,31/01/2022,Ellie,0.001
10,blepharisma,4,31/01/2022,Ellie,0.006
10,lepadella,1,31/01/2022,Ellie,0.01
10,lepadella,2,31/01/2022,Ellie,0.009
10,lepadella,3,31/01/2022,Ellie,0.013
10,lepadella,4,31/01/2022,Ellie,0.008
10,p_aurelia,1,31/01/2022,Ellie,0.002
10,p_aurelia,2,31/01/2022,Ellie,0.001
10,p_aurelia,3,31/01/2022,Ellie,0.001
10,p_aurelia,4,31/01/2022,Ellie,0.0005
10,p_caudatum,1,31/01/2022,Ellie,0.026
10,p_caudatum,2,31/01/2022,Ellie,0.022
10,p_caudatum,3,31/01/2022,Ellie,0.04
10,p_caudatum,4,31/01/2022,Ellie,0.024
10,philodina,1,31/01/2022,Ellie,0.001
10,philodina,2,31/01/2022,Ellie,0.001
10,philodina,3,31/01/2022,Ellie,0.002
10,philodina,4,31/01/2022,Ellie,0.003
10,spirostomum,1,31/01/2022,Ellie,0.00012
10,spirostomum,2,31/01/2022,Ellie,0.0002
10,spirostomum,4,31/01/2022,Ellie,0.00016
10,blepharisma,1,02/02/2022,Ellie,0.002
10,blepharisma,2,02/02/2022,Ellie,0.003
10,blepharisma,3,02/02/2022,Ellie,0.001
10,blepharisma,4,02/02/2022,Ellie,0.001
10,lepadella,1,02/02/2022,Ellie,0.006
10,lepadella,2,02/02/2022,Ellie,0.024
10,lepadella,3,02/02/2022,Ellie,0.016
10,lepadella,4,02/02/2022,Ellie,0.018
10,p_aurelia,1,02/02/2022,Ellie,0.001
10,p_aurelia,2,02/02/2022,Ellie,0.003
10,p_aurelia,3,02/02/2022,Ellie,0.0002
10,p_aurelia,4,02/02/2022,Ellie,0.001
10,p_caudatum,1,02/02/2022,Ellie,0.024
10,p_caudatum,2,02/02/2022,Ellie,0.026
10,p_caudatum,3,02/02/2022,Ellie,0.04
10,p_caudatum,4,02/02/2022,Ellie,0.022
10,philodina,1,02/02/2022,Ellie,0.005
10,philodina,2,02/02/2022,Ellie,0.002
10,philodina,3,02/02/2022,Ellie,0.003
10,philodina,4,02/02/2022,Ellie,0.001
10,spirostomum,1,02/02/2022,Ellie,0.00004
10,spirostomum,2,02/02/2022,Ellie,0.00004
10,spirostomum,4,02/02/2022,Ellie,0.00012
10,blepharisma,1,04/02/2022,Ellie,0.001
10,blepharisma,2,04/02/2022,Ellie,0.006
10,blepharisma,3,04/02/2022,Ellie,0.001
10,blepharisma,4,04/02/2022,Ellie,0.004
10,lepadella,1,04/02/2022,Ellie,0.018
10,lepadella,2,04/02/2022,Ellie,0.014
10,lepadella,3,04/02/2022,Ellie,0.014
10,lepadella,4,04/02/2022,Ellie,0.024
10,p_aurelia,1,04/02/2022,Ellie,0.001
10,p_aurelia,2,04/02/2022,Ellie,0.001
10,p_aurelia,3,04/02/2022,Ellie,0.0005
10,p_aurelia,4,04/02/2022,Ellie,0.0005
10,p_caudatum,1,04/02/2022,Ellie,0.022
10,p_caudatum,2,04/02/2022,Ellie,0.028
10,p_caudatum,3,04/02/2022,Ellie,0.034
10,p_caudatum,4,04/02/2022,Ellie,0.03
10,philodina,1,04/02/2022,Ellie,0.002
10,philodina,2,04/02/2022,Ellie,0.0005
10,philodina,3,04/02/2022,Ellie,0.003
10,philodina,4,04/02/2022,Ellie,0.0015
10,blepharisma,1,07/02/2022,Ellie,0.002
10,blepharisma,2,07/02/2022,Ellie,0.002
10,blepharisma,3,07/02/2022,Ellie,0.000333333
10,blepharisma,4,07/02/2022,Ellie,0.001
10,lepadella,1,07/02/2022,Ellie,0.016
10,lepadella,2,07/02/2022,Ellie,0.03
10,lepadella,3,07/02/2022,Ellie,0.028
10,lepadella,4,07/02/2022,Ellie,0.038
10,p_aurelia,1,07/02/2022,Ellie,0.0015
10,p_aurelia,2,07/02/2022,Ellie,0.0005
10,p_aurelia,3,07/02/2022,Ellie,0.000333333
10,p_aurelia,4,07/02/2022,Ellie,0.0006
10,p_caudatum,1,07/02/2022,Ellie,0.012
10,p_caudatum,2,07/02/2022,Ellie,0.006
10,p_caudatum,3,07/02/2022,Ellie,0.016
10,p_caudatum,4,07/02/2022,Ellie,0.01
10,philodina,1,07/02/2022,Ellie,0.0005
10,philodina,2,07/02/2022,Ellie,0.0015
10,philodina,3,07/02/2022,Ellie,0.0035
10,philodina,4,07/02/2022,Ellie,0.001
37.5,philodina,1,07/02/2022,Ellie,0.002
37.5,philodina,2,07/02/2022,Ellie,0.002
37.5,philodina,3,07/02/2022,Ellie,0.002
37.5,philodina,4,07/02/2022,Ellie,0.002
37.5,philodina,1,08/02/2022,Ellie,0.002
37.5,philodina,2,08/02/2022,Ellie,0.004
37.5,philodina,3,08/02/2022,Ellie,0.003
37.5,philodina,4,08/02/2022,Ellie,0.005
10,blepharisma,1,09/02/2022,Ellie,0.001
10,blepharisma,2,09/02/2022,Ellie,0.005
10,blepharisma,3,09/02/2022,Ellie,0.0005
10,blepharisma,4,09/02/2022,Ellie,0.001
10,lepadella,1,09/02/2022,Ellie,0.028
10,lepadella,2,09/02/2022,Ellie,0.026
10,lepadella,3,09/02/2022,Ellie,0.018
10,lepadella,4,09/02/2022,Ellie,0.036
10,p_aurelia,1,09/02/2022,Ellie,0.0025
10,p_aurelia,2,09/02/2022,Ellie,0.0005
10,p_aurelia,3,09/02/2022,Ellie,0.000666667
10,p_aurelia,4,09/02/2022,Ellie,0.001
10,p_caudatum,1,09/02/2022,Ellie,0.018
10,p_caudatum,2,09/02/2022,Ellie,0.016
10,p_caudatum,3,09/02/2022,Ellie,0.055
10,p_caudatum,4,09/02/2022,Ellie,0.02
10,philodina,1,09/02/2022,Ellie,0.0035
10,philodina,2,09/02/2022,Ellie,0.0015
10,philodina,3,09/02/2022,Ellie,0.003
10,philodina,4,09/02/2022,Ellie,0.001
37.5,philodina,1,09/02/2022,Ellie,0.002
37.5,philodina,2,09/02/2022,Ellie,0.001
37.5,philodina,3,09/02/2022,Ellie,0.001
37.5,philodina,4,09/02/2022,Ellie,0.004
37.5,philodina,1,10/02/2022,Ellie,0.001
37.5,philodina,2,10/02/2022,Ellie,0.001
37.5,philodina,3,10/02/2022,Ellie,0.001
37.5,philodina,4,10/02/2022,Ellie,0.003
10,blepharisma,1,11/02/2022,Ellie,0.001
10,blepharisma,2,11/02/2022,Ellie,0.001
10,blepharisma,3,11/02/2022,Ellie,0.0015
10,blepharisma,4,11/02/2022,Ellie,0.0005
10,lepadella,1,11/02/2022,Ellie,0.04
10,lepadella,2,11/02/2022,Ellie,0.044
10,lepadella,3,11/02/2022,Ellie,0.052
10,lepadella,4,11/02/2022,Ellie,0.038
10,p_aurelia,1,11/02/2022,Ellie,0.001
10,p_aurelia,2,11/02/2022,Ellie,0.001
10,p_aurelia,3,11/02/2022,Ellie,0.0002
10,p_aurelia,4,11/02/2022,Ellie,0.001
10,p_caudatum,1,11/02/2022,Ellie,0.02
10,p_caudatum,2,11/02/2022,Ellie,0.01
10,p_caudatum,3,11/02/2022,Ellie,0.04
10,p_caudatum,4,11/02/2022,Ellie,0.025
10,philodina,1,11/02/2022,Ellie,0.002
10,philodina,2,11/02/2022,Ellie,0.003
10,philodina,3,11/02/2022,Ellie,0.0035
10,philodina,4,11/02/2022,Ellie,0.024
37.5,philodina,1,11/02/2022,Ellie,0.0005
37.5,philodina,2,11/02/2022,Ellie,0.0005
37.5,philodina,3,11/02/2022,Ellie,0.00025
37.5,philodina,4,11/02/2022,Ellie,0.00025
10,lepadella,1,14/02/2022,Ellie,0.105
10,lepadella,2,14/02/2022,Ellie,0.11
10,lepadella,3,14/02/2022,Ellie,0.105
10,lepadella,4,14/02/2022,Ellie,0.045
10,philodina,1,14/02/2022,Ellie,0.0025
10,philodina,2,14/02/2022,Ellie,0.001
10,philodina,3,14/02/2022,Ellie,0.002
10,philodina,4,14/02/2022,Ellie,0.0045
10,lepadella,1,16/02/2022,Ellie,0.105
10,lepadella,2,16/02/2022,Ellie,0.09
10,lepadella,3,16/02/2022,Ellie,0.12
10,lepadella,4,16/02/2022,Ellie,0.09
10,philodina,1,16/02/2022,Ellie,0.002
10,philodina,2,16/02/2022,Ellie,0.001
10,philodina,3,16/02/2022,Ellie,0.003
10,philodina,4,16/02/2022,Ellie,0.003
10,lepadella,1,17/02/2022,Ellie,0.07
10,lepadella,2,17/02/2022,Ellie,0.125
10,lepadella,3,17/02/2022,Ellie,0.1
10,lepadella,4,17/02/2022,Ellie,0.07
10,philodina,1,17/02/2022,Ellie,0.0015
10,philodina,2,17/02/2022,Ellie,0.0015
10,philodina,3,17/02/2022,Ellie,0.0025
10,philodina,4,17/02/2022,Ellie,0.0045
10,lepadella,1,21/02/2022,Ellie,0.09
10,lepadella,2,21/02/2022,Ellie,0.08
10,lepadella,3,21/02/2022,Ellie,0.08
10,lepadella,4,21/02/2022,Ellie,0.03
10,philodina,1,21/02/2022,Ellie,0.003
10,philodina,2,21/02/2022,Ellie,0.001
10,philodina,3,21/02/2022,Ellie,0.005
10,philodina,4,21/02/2022,Ellie,0.006
